CaseNum,CaseName,mlr,KCC,"Architecture/PV
(kW)",Architecture/G1500,"Architecture/GenLarge
(kW)",Architecture/1kWh LI,"Cost/COE
($)",GenMin
Case4,MobileAL,60,cfa,14924.468531300823,4.0,4000,25191.0,0.1885417401790619,
Case4,MobileAL,70,cfa,14924.468531300823,4.0,4000,25191.0,0.1885417401790619,
Case4,MobileAL,80,cfa,14924.468531300823,4.0,4000,25191.0,0.1885417401790619,
Case4,MobileAL,90,cfa,14924.468531300823,4.0,4000,25191.0,0.1885417401790619,
Case4,MobileAL,95,cfa,14924.468531300823,4.0,4000,25191.0,0.1885417401790619,
Case4,MoscowID,50,csb,32197.54840251086,5.0,3000,41696.0,0.18702085316181183,
Case4,MoscowID,60,csb,32197.54840251086,5.0,3000,41696.0,0.18702085316181183,
Case4,MoscowID,70,csb,32197.54840251086,5.0,3000,41696.0,0.18702085316181183,
Case4,MoscowID,80,csb,32197.54840251086,5.0,3000,41696.0,0.18702085316181183,
Case4,MoscowID,90,csb,32197.54840251086,5.0,3000,41696.0,0.18702085316181183,
Case4,MoscowID,95,csb,32197.54840251086,5.0,3000,41696.0,0.18702085316181183,
Case4,NOLA,50,cfa,10896.503788060048,6.0,4000,24556.0,0.17591916024684906,
Case4,NOLA,60,cfa,10896.503788060048,6.0,4000,24556.0,0.17591916024684906,
Case4,NOLA,70,cfa,10896.503788060048,6.0,4000,24556.0,0.17591916024684906,
Case4,NOLA,80,cfa,10896.503788060048,6.0,4000,24556.0,0.17591916024684906,
Case4,NOLA,90,cfa,10896.503788060048,6.0,4000,24556.0,0.17591916024684906,
Case4,NOLA,95,cfa,10896.503788060048,6.0,4000,24556.0,0.17591916024684906,
Case4,NeahBay,50,cfb,34398.10924892202,8.0,3000,31854.0,0.1848120093345642,
Case4,NeahBay,60,cfb,34398.10924892202,8.0,3000,31854.0,0.1848120093345642,
Case4,NeahBay,70,cfb,34398.10924892202,8.0,3000,31854.0,0.1848120093345642,
Case4,NeahBay,80,cfb,34398.10924892202,8.0,3000,31854.0,0.1848120093345642,
Case4,NeahBay,90,cfb,34398.10924892202,8.0,3000,31854.0,0.1848120093345642,
Case4,NeahBay,95,cfb,34398.10924892202,8.0,3000,31854.0,0.1848120093345642,
Case4,OKCity,50,cfa,11082.393379070663,5.0,3000.0,27718.0,0.1388622373342514,
Case4,OKCity,60,cfa,11082.393379070663,5.0,3000.0,27718.0,0.1388622373342514,
Case4,OKCity,70,cfa,11082.393379070663,5.0,3000.0,27718.0,0.1388622373342514,
Case4,OKCity,80,cfa,11082.393379070663,5.0,3000.0,27718.0,0.1388622373342514,
Case4,OKCity,90,cfa,11082.393379070663,5.0,3000.0,27718.0,0.1388622373342514,
Case4,OKCity,95,cfa,11082.393379070663,5.0,3000.0,27718.0,0.1388622373342514,
Case4,ORNL,50,cfa,16000.166666666662,,4000,25000.0,0.18874268233776093,
Case4,ORNL,60,cfa,16000.166666666662,,4000,25000.0,0.18874268233776093,
Case4,ORNL,70,cfa,16000.166666666662,,4000,25000.0,0.18874268233776093,
Case4,ORNL,80,cfa,16000.166666666662,,4000,25000.0,0.18874268233776093,
Case4,ORNL,90,cfa,16000.166666666662,,4000,25000.0,0.18874268233776093,
Case4,ORNL,95,cfa,16000.166666666662,,4000,25000.0,0.18874268233776093,
Case4,PhoenixAZ,50,bwh,21183.03602222512,1.0,3000.0,32030.0,0.16095411777496338,
Case4,PhoenixAZ,60,bwh,21183.03602222512,1.0,3000.0,32030.0,0.16095411777496338,
Case4,PhoenixAZ,70,bwh,21183.03602222512,1.0,3000.0,32030.0,0.16095411777496338,
Case4,PhoenixAZ,80,bwh,21183.03602222512,1.0,3000.0,32030.0,0.16095411777496338,
Case4,PhoenixAZ,90,bwh,21183.03602222512,1.0,3000.0,32030.0,0.16095411777496338,
Case4,PhoenixAZ,95,bwh,21183.03602222512,1.0,3000.0,32030.0,0.16095411777496338,
Case4,PrescottAZ,50,csa,15912.32427076639,5.0,3000,34536.0,0.15703366696834564,
Case4,PrescottAZ,60,csa,15912.32427076639,5.0,3000,34536.0,0.15703366696834564,
Case4,PrescottAZ,70,csa,15912.32427076639,5.0,3000,34536.0,0.15703366696834564,
Case4,PrescottAZ,80,csa,15912.32427076639,5.0,3000,34536.0,0.15703366696834564,
Case4,PrescottAZ,90,csa,15912.32427076639,5.0,3000,34536.0,0.15703366696834564,
Case4,PrescottAZ,95,csa,15912.32427076639,5.0,3000,34536.0,0.15703366696834564,
Case4,Pueblo,50,bsk,19046.420152418985,6.0,3000,32184.0,0.1583845615386963,
Case4,Pueblo,60,bsk,19046.420152418985,6.0,3000,32184.0,0.1583845615386963,
Case4,Pueblo,70,bsk,19046.420152418985,6.0,3000,32184.0,0.1583845615386963,
Case4,Pueblo,80,bsk,19046.420152418985,6.0,3000,32184.0,0.1583845615386963,
Case4,Pueblo,90,bsk,19046.420152418985,6.0,3000,32184.0,0.1583845615386963,
Case4,Pueblo,95,bsk,19046.420152418985,6.0,3000,32184.0,0.1583845615386963,
Case4,RaleighNC,50,cfa,34412.499573609246,6.0,3000,39464.0,0.18450787663459778,
Case4,RaleighNC,60,cfa,34412.499573609246,6.0,3000,39464.0,0.18450787663459778,
Case4,RaleighNC,70,cfa,34412.499573609246,6.0,3000,39464.0,0.18450787663459778,
Case4,RaleighNC,80,cfa,34412.499573609246,6.0,3000,39464.0,0.18450787663459778,
Case4,RaleighNC,90,cfa,34412.499573609246,6.0,3000,39464.0,0.18450787663459778,
Case4,RaleighNC,95,cfa,34412.499573609246,6.0,3000,39464.0,0.18450787663459778,
Case4,RapidCitySD,50,bsk,13414.209297488938,7.0,3000,30548.0,0.14738528430461884,
Case4,RapidCitySD,60,bsk,13414.209297488938,7.0,3000,30548.0,0.14738528430461884,
Case4,RapidCitySD,70,bsk,13414.209297488938,7.0,3000,30548.0,0.14738528430461884,
Case4,RapidCitySD,80,bsk,13414.209297488938,7.0,3000,30548.0,0.14738528430461884,
Case4,RapidCitySD,90,bsk,13414.209297488938,7.0,3000,30548.0,0.14738528430461884,
Case4,RapidCitySD,95,bsk,13414.209297488938,7.0,3000,30548.0,0.14738528430461884,
Case4,ReddingCA,50,csa,29705.902091817134,3.0,3000,36260.0,0.1811612844467163,
Case4,ReddingCA,60,csa,29705.902091817134,3.0,3000,36260.0,0.1811612844467163,
Case4,ReddingCA,70,csa,29705.902091817134,3.0,3000,36260.0,0.1811612844467163,
Case4,ReddingCA,80,csa,29705.902091817134,3.0,3000,36260.0,0.1811612844467163,
Case4,ReddingCA,90,csa,29705.902091817134,3.0,3000,36260.0,0.1811612844467163,
Case4,ReddingCA,95,csa,29705.902091817134,3.0,3000,36260.0,0.1811612844467163,
Case4,RichmondVA,50,cfa,17619.920201620753,,4000,23275.0,0.18962647020816803,
Case4,RichmondVA,60,cfa,17619.920201620753,,4000,23275.0,0.18962647020816803,
Case4,RichmondVA,70,cfa,17619.920201620753,,4000,23275.0,0.18962647020816803,
Case4,RichmondVA,80,cfa,17619.920201620753,,4000,23275.0,0.18962647020816803,
Case4,RichmondVA,90,cfa,17619.920201620753,,4000,23275.0,0.18962647020816803,
Case4,RichmondVA,95,cfa,17619.920201620753,,4000,23275.0,0.18962647020816803,
Case4,Sacramento,50,csa,17878.67525181259,3.0,3000,33044.0,0.16480517387390137,
Case4,Sacramento,60,csa,17878.67525181259,3.0,3000,33044.0,0.16480517387390137,
Case4,Sacramento,70,csa,17878.67525181259,3.0,3000,33044.0,0.16480517387390137,
Case4,Sacramento,80,csa,17878.67525181259,3.0,3000,33044.0,0.16480517387390137,
Case4,Sacramento,90,csa,17878.67525181259,3.0,3000,33044.0,0.16480517387390137,
Case4,Sacramento,95,csa,17878.67525181259,3.0,3000,33044.0,0.16480517387390137,
Case4,SouthBendIN,50,dfa,16928.31492608442,6.0,3000,36152.0,0.1512635499238968,
Case4,SouthBendIN,60,dfa,16928.31492608442,6.0,3000,36152.0,0.1512635499238968,
Case4,SouthBendIN,70,dfa,16928.31492608442,6.0,3000,36152.0,0.1512635499238968,
Case4,SouthBendIN,80,dfa,16928.31492608442,6.0,3000,36152.0,0.1512635499238968,
Case4,SouthBendIN,90,dfa,16928.31492608442,6.0,3000,36152.0,0.1512635499238968,
Case4,SouthBendIN,95,dfa,16928.31492608442,6.0,3000,36152.0,0.1512635499238968,
Case4,Syracuse,50,dfb,32226.588138019422,6.0,3000,31696.0,0.17852355539798737,
Case4,Syracuse,60,dfb,32226.588138019422,6.0,3000,31696.0,0.17852355539798737,
Case4,Syracuse,70,dfb,32226.588138019422,6.0,3000,31696.0,0.17852355539798737,
Case4,Syracuse,80,dfb,32226.588138019422,6.0,3000,31696.0,0.17852355539798737,
Case4,Syracuse,90,dfb,32226.588138019422,6.0,3000,31696.0,0.17852355539798737,
Case4,Syracuse,95,dfb,32226.588138019422,6.0,3000,31696.0,0.17852355539798737,
Case4,TexasOil,50,bsh,12331.99875798587,7.0,2000.0,35767.0,0.1321396380662918,
Case4,TexasOil,60,bsh,12331.99875798587,7.0,2000.0,35767.0,0.1321396380662918,
Case4,TexasOil,70,bsh,12331.99875798587,7.0,2000.0,35767.0,0.1321396380662918,
Case4,TexasOil,80,bsh,12331.99875798587,7.0,2000.0,35767.0,0.1321396380662918,
Case4,TexasOil,90,bsh,12331.99875798587,7.0,2000.0,35767.0,0.1321396380662918,
Case4,TexasOil,95,bsh,12331.99875798587,7.0,2000.0,35767.0,0.1321396380662918,
Case4,UPMich,50,dfb,24484.569834766375,7.0,3000.0,34867.0,0.162385493516922,
Case4,UPMich,60,dfb,24484.569834766375,7.0,3000.0,34867.0,0.162385493516922,
Case4,UPMich,70,dfb,24484.569834766375,7.0,3000.0,34867.0,0.162385493516922,
Case4,UPMich,80,dfb,24484.569834766375,7.0,3000.0,34867.0,0.162385493516922,
Case4,UPMich,90,dfb,24484.569834766375,7.0,3000.0,34867.0,0.162385493516922,
Case4,UPMich,95,dfb,24484.569834766375,7.0,3000.0,34867.0,0.162385493516922,
Case4,VegasNV,50,bwh,12652.728562740122,5.0,3000.0,30691.0,0.15519441664218903,
Case4,VegasNV,60,bwh,12652.728562740122,5.0,3000.0,30691.0,0.15519441664218903,
Case4,VegasNV,70,bwh,12652.728562740122,5.0,3000.0,30691.0,0.15519441664218903,
Case4,VegasNV,80,bwh,12652.728562740122,5.0,3000.0,30691.0,0.15519441664218903,
Case4,VegasNV,90,bwh,12652.728562740122,5.0,3000.0,30691.0,0.15519441664218903,
Case4,VegasNV,95,bwh,12652.728562740122,5.0,3000.0,30691.0,0.15519441664218903,
Case4,WadenaMN,50,dfa,10442.319472632078,7.0,3000.0,26381.0,0.13868921995162964,
Case4,WadenaMN,60,dfa,10442.319472632078,7.0,3000.0,26381.0,0.13868921995162964,
Case4,WadenaMN,70,dfa,10442.319472632078,7.0,3000.0,26381.0,0.13868921995162964,
Case4,WadenaMN,80,dfa,10442.319472632078,7.0,3000.0,26381.0,0.13868921995162964,
Case4,WadenaMN,90,dfa,10442.319472632078,7.0,3000.0,26381.0,0.13868921995162964,
Case4,WadenaMN,95,dfa,10442.319472632078,7.0,3000.0,26381.0,0.13868921995162964,
Case4,YumaAZ,50,bwh,18946.59316675606,2.0,3000.0,34290.0,0.1595003604888916,
Case4,YumaAZ,60,bwh,18946.59316675606,2.0,3000.0,34290.0,0.1595003604888916,
Case4,YumaAZ,70,bwh,18946.59316675606,2.0,3000.0,34290.0,0.1595003604888916,
Case4,YumaAZ,80,bwh,18946.59316675606,2.0,3000.0,34290.0,0.1595003604888916,
Case4,YumaAZ,90,bwh,18946.59316675606,2.0,3000.0,34290.0,0.1595003604888916,
Case4,YumaAZ,95,bwh,18946.59316675606,2.0,3000.0,34290.0,0.1595003604888916,
